"artist","asin","media","review_count","star_rating","title","year","genre"
"Godflesh","B00001R3C8","Audio CD,MP3 Music,Vinyl,Audio, Cassette","27","4.5","Pure",1992,"death metal"
"Satyricon","B00001SVLK","Audio CD,MP3 Music,Vinyl","123","4.6","Rebel Extravaganza",1999,"death metal"
"The Dillinger Escape Plan","B00001SVM6","Audio CD,MP3 Music,Vinyl","263","4.7","Calculating Infinity",2005,"death metal"
"Prayer for Cleansing","B00001WRO0","Audio CD,MP3 Music","16","4.8","Rain in Endless Fall",1999,"death metal"
"Cannibal Corpse","B00001X515","Audio CD,MP3 Music,Vinyl","181","4.7","Bloodthirst",1999,"death metal"
"Cannibal Corpse","B00001X517","Audio CD,Audio, Cassette","37","4.7","Bloodthirst",2011,"death metal"
"Sigh","B00001ZTT4","Audio CD","8","5","Ghastly Funeral Theatre",2013,"death metal"
"Tiamat","B000021XSU","Audio CD,Audio CD","36","4.4","Skeleton Skeletron",1999,"death metal"
"Solitude Aeturnus","B000023Y2G","Audio CD,MP3 Music,Vinyl","23","4.7","ADAGIO",2003,"death metal"
"Liv Kristine","B000023Y2N","Audio CD,MP3 Music","21","4.6","Deux Ex Machina",2001,"death metal"
"Possessed","B000023YGD","Audio CD,Vinyl","10","5","beyond the gates / eyes of horror",1900,"death metal"
"Accept","B000023YH2","Audio CD,MP3 Music,Vinyl,Audio, Cassette","177","4.6","War",2000,"death metal"
"Necrophobic","B000023Z0D","Audio CD,Vinyl","25","4.7","Bloodhymns",2011,"death metal"
"Bal Sagoth","B0000240PR","Audio CD,MP3 Music","26","4.8","Battle Magic",2015,"death metal"
"Cradle Of Filth","B0000240PS","Audio CD","92","4.6","Vempire",2015,"death metal"
"Antestor","B0000240QM","Audio CD,MP3 Music","17","4.6","Return of the Black Death",2000,"death metal"
"Bolt Thrower","B0000241F4","Audio CD,MP3 Music,Vinyl","303","4.7","Realm of Chaos",2008,"death metal"
"Nile","B0000241VH","Audio CD,MP3 Music,Vinyl","160","4.7","Amongst The Catacomba",2005,"death metal"
"Various Artists","B0000242I4","Audio CD,Audio CD,Vinyl","93","4.4","Six Feet Under",2005,"death metal"
"Godflesh","B000024372","Audio CD,MP3 Music,Vinyl,Audio, Cassette","203","4.6","Streetcleaner",2008,"death metal"
"Napalm Death","B0000245BE","Audio CD,MP3 Music,Vinyl,Audio, Cassette","189","4.7","From Enslavement to Obliteration",2008,"death metal"
"Napalm Death","B0000245BF","Audio CD,MP3 Music,Vinyl,Audio, Cassette","246","4.8","Harmony Corruption",2008,"death metal"
"Napalm Death","B0000245BJ","Audio CD","75","4.6","Utopia Banished",2008,"death metal"
"Terrorizer","B00002474H","Audio CD,MP3 Music,Vinyl","309","4.8","World Downfall",2008,"death metal"
"Bolt Thrower","B0000247XA","Audio CD,MP3 Music,Vinyl","411","4.8","4th Crusade",2008,"death metal"
"Brutal Truth","B00002487Y","Audio CD,Audio, Cassette","28","4.9","Extreme Condition",2008,"death metal"
"Sepultura","B0000248K7","Audio CD,MP3 Music,Vinyl,Audio, Cassette","723","4.8","Chaos Ad",2008,"death metal"
"Sleep","B0000248Y8","Audio CD,MP3 Music,Vinyl","286","4.7","Sleeps Holy Mountain",2008,"death metal"
"Cathedral","B00002499U","Audio CD,MP3 Music,Vinyl,Audio, Cassette","213","4.6","Ethe Real Mirror",2008,"death metal"
"Vader","B000024A1K","Audio CD,Vinyl,Audio, Cassette","51","4.5","Ultimate Incantation",2008,"death metal"
"Carcass","B000024AZV","Audio CD,MP3 Music,Vinyl,Audio, Cassette","626","4.8","Heartwork",2013,"death metal"
"Napalm Death","B000024CPK","Audio CD,Vinyl,Audio, Cassette","93","4.7","Fear Emptiness Despair",2008,"death metal"
"Black Sabbath","B000024DJD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","608","4.6","Dehumanizer",2012,"death metal"
"Lake Of Tears","B000024EQN","Audio CD,MP3 Music","11","4.9","A Crimson Cosmos",2015,"death metal"
"Bolt Thrower","B000024FL8","Audio CD,MP3 Music,Vinyl","304","4.8","...for Victory",2008,"death metal"
"Absu","B000024J0I","Audio CD,MP3 Music","29","4.6","The Third Storm Of Cythraul",2000,"death metal"
"Cathedral","B000024J2S","Audio CD,MP3 Music,Vinyl,Audio, Cassette","81","4.7","Carnival Bizarre",2008,"death metal"
"Carcass","B000024O10","Audio CD,MP3 Music,Vinyl","54","4.8","Wake Up & Smell the",2008,"death metal"
"Entombed","B000024QRM","Audio CD,MP3 Music","30","4.7","Entombed",2008,"death metal"
"Marduk","B000024SJ2","Audio CD,MP3 Music","16","4.9","Germania",2020,"death metal"
"Impaled Nazarene","B000024ZFG","Audio CD,MP3 Music","19","4.6","Rapture",2020,"death metal"
"Bolt Thrower","B0000251V5","Audio CD,MP3 Music,Vinyl","29","4.5","Who Dares Wins",2008,"death metal"
"Spirit Caravan","B0000257E2","Audio CD","11","4.8","Jug Fulla Sun",2000,"death metal"
"Entombed","B0000259M5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","289","4.7","Wolverine Blues",2008,"death metal"
"Hate Eternal","B000025ATA","Audio CD,MP3 Music,Vinyl","65","4.7","Conquering Throne",2008,"death metal"
"Black","B000025H62","Audio CD,MP3 Music","19","4.8","Priest of Satan",2000,"death metal"
"Cemetary","B000025M8E","Audio CD,MP3 Music","7","5","Godless Beauty",2008,"death metal"
"Absu","B00002624U","Audio CD,MP3 Music","13","4.7","Barathrum V.I.T.R.I.O.L",2007,"death metal"
"Immortal","B00002644Z","Audio CD,MP3 Music,Vinyl","85","4.6","Pure Holocaust",2000,"death metal"
"Marduk","B000026QYA","Audio CD,MP3 Music,Vinyl","61","4.8","Heaven Shall Burn When We Are Gathered",2007,"death metal"
"Carcass","B00002718N","Audio CD,MP3 Music,Vinyl,Audio, Cassette","189","4.7","Symphonies of Sickness",2003,"death metal"
"Ulver","B0000278IT","Audio CD,Vinyl","42","4.9","Themes From William Blake's The Marriage of Heaven And Hell",2019,"death metal"
"Bestial Warlust","B0000279YD","Audio CD,MP3 Music","13","4.9","Vengeance War Till Death",2001,"death metal"
"Paradise Lost","B000028DFG","Audio CD,MP3 Music,Vinyl,Audio, Cassette","141","4.7","Host",2004,"death metal"
"Kovenant","B0000296MV","Audio CD,MP3 Music,Vinyl","51","4.7","Animatronic",1999,"death metal"
"Agoraphobic Nosebleed","B0000296SD","Audio CD,MP3 Music","28","4.8","The Poacher Diaries",1999,"death metal"
"Bal Sagoth","B00002DDVO","Audio CD,MP3 Music,Vinyl","30","4.7","Power Cosmic",2000,"death metal"
"Faith No More","B00002DE1M","Audio CD,MP3 Music,Vinyl,Audio, Cassette","1089","4.8","Angel Dust",2008,"death metal"
"Control Denied","B00002EPMF","Audio CD,MP3 Music,Vinyl","325","4.8","Fragile Art of Existence",1999,"death metal"
"Enthroned","B00002JV1F","Audio CD,Audio CD","12","4.8","Apocalypse Manifesto",1999,"death metal"
"Cradle Of Filth","B00002MOQI","Audio CD,MP3 Music","116","4.6","From Cradle to Enslave",1999,"death metal"
"NAPALM DEATH","B00002MU3E","Audio CD","22","4.6","Leaders Not Followers",2022,"death metal"
"Vomitory","B00002R160","Audio CD,MP3 Music,Audio CD,Vinyl","24","4.5","Redemption",1999,"death metal"
"Marduk","B0000300EM","Audio CD,MP3 Music,Vinyl","56","4.7","Opus Nocturne",2013,"death metal"
"Extol","B000034DJ1","Audio CD,MP3 Music","19","4.9","Mesmerized",1999,"death metal"
"Vital Remains","B0000365JV","Audio CD,MP3 Music,Vinyl","27","4.7","Dawn Of The Apocalypse",2007,"death metal"
"Death SS","B00003L9J6","Audio CD,MP3 Music,Vinyl","17","4.7","Do What Thou Wilt",1999,"death metal"
"The Gathering","B00003OSZB","Audio CD,MP3 Music","12","4.8","Superheat (Live)",2008,"death metal"
"Children of Bodom","B00003WG6Q","Audio CD,MP3 Music","49","4.8","Tokyo Warhearts: Live in Japan 1999",2001,"death metal"
"Therion","B00003ZA2R","Audio CD,MP3 Music","64","4.5","Deggial",2000,"death metal"
"Kamelot","B00003ZA8G","Audio CD,MP3 Music","72","4.7","Fourth Legacy",2003,"death metal"
"Lord Belial","B00003ZALV","Audio CD,MP3 Music,Vinyl","16","4.7","Kiss the Goat",2000,"death metal"
"Goatwhore","B00004C4Q2","Audio CD,MP3 Music","51","4.5","Eclipse of Ages Into Black",2005,"death metal"
"Death Threat","B00004KD41","Audio CD,MP3 Music,Vinyl","11","4.8","Peace & Security",2017,"death metal"
"Soilwork","B00004KD43","Audio CD,MP3 Music","56","4.6","Chainheart Machine",2000,"death metal"
"Berzerker","B00004OCWM","Audio CD,MP3 Music","26","4.6","The Berzerker",2000,"death metal"
"Sentenced","B00004R7LK","Audio CD,MP3 Music,Vinyl","39","4.9","Crimson",2000,"death metal"
"Crowbar","B00004RI68","Audio CD,MP3 Music","32","4.7","Equilibrium",2000,"death metal"
"Goatsnake","B00004RI84","Audio CD","10","5","Goatsnake I",1999,"death metal"
"Cephalic Carnage","B00004RJ3F","Audio CD,MP3 Music","34","4.7","Exploiting Dysfunction",2005,"death metal"
"Incantation","B00004RJ3H","Audio CD,MP3 Music,Vinyl","52","4.8","Infernal Storm, The",2009,"death metal"
"Crown","B00004S5YI","Audio CD,MP3 Music,Vinyl","67","4.8","Deathrace King",2000,"death metal"
"Massacre","B00004S5Z4","Audio CD,MP3 Music,Vinyl,Audio, Cassette","307","4.7","From Beyond/Inhuman Condition",2008,"death metal"
"Dawn","B00004SAYX","Audio CD,MP3 Music,Vinyl","79","4.8","Slaughtersun Crown of The Triarchy",2000,"death metal"
"Decapitated","B00004SD4Q","Audio CD,MP3 Music","66","4.7","Winds of Creation",2008,"death metal"
"Various Artists","B00004SSEU","Audio CD","9","4.9","Identity 6",2000,"death metal"
"Project Hate MCMXCIX","B00004STQG","Audio CD","16","4.6","Cyber Sonic Super Christ",2000,"death metal"
"Summoning","B00004TDNQ","Audio CD,MP3 Music","61","4.5","Stronghold",2022,"death metal"
"Windir","B00004TK75","Audio CD,MP3 Music,Vinyl,Audio, Cassette","77","4.7","Arntor",2019,"death metal"
"Extol","B00004TM1A","Audio CD,MP3 Music","79","4.4","Undeceived",2000,"death metal"
"Deicide","B00004TQVA","Audio CD,MP3 Music","60","4.5","Insineratehymn",2000,"death metal"
"Black League","B00004TQZK","Audio CD,MP3 Music,Vinyl","9","4.9","Ichor",2000,"death metal"
"In Flames","B00004TS8G","Audio CD,MP3 Music,Vinyl","255","4.8","Clayman",2000,"death metal"
"Napalm Death","B00004U022","Audio CD","10","4.9","The Complete Radio One Sessions",2000,"death metal"
"Hypocrisy","B00004UDOE","Audio CD,MP3 Music","39","4.7","Into The Abyss",2000,"death metal"
"Hate Plow","B00004UERA","Audio CD,MP3 Music","12","4.9","Only Law Is Survival",2000,"death metal"
"The Gathering","B00004VVWB","Audio CD,Audio CD","47","4.5","If Then Else",2000,"death metal"
"Exhumed","B00004VWBW","Audio CD,MP3 Music,Vinyl","29","4.5","Slaughtercult",2000,"death metal"
"Opera IX","B00004W5D3","Audio CD,MP3 Music","23","4.8","Opera Ix: Symphoniae Mysteriorum",2000,"death metal"
"Morbid Angel","B00004WEQS","Audio CD,MP3 Music,Vinyl,Audio, Cassette","188","4.7","Gateways to Annihilation",2008,"death metal"
"Rotting Christ","B00004WFJJ","Audio CD,MP3 Music,Audio, Cassette","33","4.8","Khronos",2000,"death metal"
"Nile","B00004WK2H","Vinyl,MP3 Music,Audio CD","176","4.7","Black Seeds of Vengeance",2015,"death metal"
"Katatonia","B00004WY7X","Audio CD,Vinyl","14","4.8","Sounds Of Decay",2013,"death metal"
"Eyehategod","B00004XSOM","Audio CD,MP3 Music,Vinyl","37","4.7","Confederacy Of Ruined Lives",2012,"death metal"
"Napalm Death","B00004Y26G","Audio CD,Vinyl","92","4.5","Enemy of the Music Business",2011,"death metal"
"Cannibal Corpse","B00004Y6RY","Audio CD,MP3 Music,Vinyl,Audio, Cassette","109","4.8","Live Cannibalism",2000,"death metal"
"Lamb of God","B00004Y6S1","Audio CD,MP3 Music,Vinyl","322","4.7","New American Gospel",2000,"death metal"
"Dying Fetus","B00004YLEY","Audio CD,Vinyl","153","4.8","Destroy the Opposition",2005,"death metal"
"Malevolent Creation","B00004YR4Y","Audio CD,MP3 Music,Vinyl,Audio, Cassette","23","4.8","Envenomed",2000,"death metal"
"Brujeria","B00004YTTP","Audio CD,MP3 Music,Vinyl","69","4.6","Brujerizmo",2000,"death metal"
"Obituary","B00004YTTR","Audio CD,MP3 Music","25","4.5","Anthology",2001,"death metal"
"Goatsnake","B00004YWN1","Audio CD,MP3 Music,Vinyl","33","4.7","Flower of Disease",2000,"death metal"
"Crowbar","B00004YX2U","Audio CD,Audio CD","13","5","Time Heals Nothing",2000,"death metal"
"Opeth","B00004YYWI","Audio CD,MP3 Music,Vinyl","342","4.8","Orchid",2000,"death metal"
"Opeth","B00004YYWK","Audio CD,MP3 Music,Vinyl","305","4.8","My Arms Your Hearse",2000,"death metal"
"Hollenthon","B00004Z3UG","Audio CD,MP3 Music","8","4.9","Domus Mundi",2000,"death metal"
"Six Feet Under","B00004Z43H","Audio CD,MP3 Music","63","4.6","Graveyard Classics",2000,"death metal"
"Saint Vitus","B0000502ST","Vinyl,MP3 Music,Audio CD","80","4.6","Born Too Late",2009,"death metal"
"The Haunted","B000050860","Audio CD,MP3 Music","75","4.6","The Haunted Made Me Do It",2000,"death metal"
"Entombed","B0000508EF","Audio CD,MP3 Music,Vinyl","61","4.8","Uprising",2002,"death metal"
"Immolation","B0000508W4","Audio CD,MP3 Music,Vinyl","111","4.7","Close to a World Below",2000,"death metal"
"Darkthrone","B000050IEA","Audio CD,MP3 Music","12","4.7","Preparing for War",2001,"death metal"
"Vomitory","B0000521PM","Audio CD,MP3 Music,Vinyl","40","4.7","Revelation Nausea",2001,"death metal"
"Hatebreed","B000053ZQD","Audio CD,MP3 Music,Vinyl","44","4.6","Under The Knife",2000,"death metal"
"Pig Destroyer","B000054BHF","Audio CD,MP3 Music,Vinyl","51","4.8","38 Counts Of Battery",2005,"death metal"
"Faust","B000055YAH","Audio CD","13","4.8","Faust",2001,"death metal"
"Vintersorg","B000056KWM","Audio CD,MP3 Music","11","4.9","Cosmic Genesis",2001,"death metal"
"Black Label Society","B000056MQY","Audio CD,Audio CD","84","4.5","Alcohol Fueled Brewtality Live",2001,"death metal"
"Vader","B000056NDY","Audio CD,Vinyl","21","4.7","Reign Forever World",2001,"death metal"
"Candlemass","B000056NVR","Audio CD,MP3 Music,Vinyl","375","4.8","Epicus Doomicus Metallicus",2002,"death metal"
"Therion","B000056P4W","Audio CD,MP3 Music,Vinyl","80","4.7","Of Darkness",2001,"death metal"
"Severe Torture","B000056PQ8","Audio CD,MP3 Music,Vinyl","92","4.5","Feasting on Blood",2001,"death metal"
"Hypnosia","B000056PQA","Audio CD,MP3 Music,Vinyl","24","4.9","Extreme Hatred",2001,"death metal"
"Cathedral","B000056Q2Q","Audio CD,MP3 Music","29","4.7","Endtyme",2008,"death metal"
"Mortician","B000056V7T","Audio CD,MP3 Music,Audio CD,Vinyl","29","4.7","Domain of Death",2001,"death metal"
"Jungle Rot","B000056W07","Audio CD","15","4.8","Dead & Buried",2001,"death metal"
"Celestial Season","B0000574J1","Audio CD,MP3 Music,Vinyl","23","4.6","Solar Lovers",2008,"death metal"
"Isis (Rock)","B000057FTT","Audio CD,MP3 Music","15","4.7","Sgnl 05",2001,"death metal"
"Amorphis","B000058A1I","Audio CD,MP3 Music,Vinyl","248","4.8","Tales From The Thousand Lakes",2005,"death metal"
"The Dillinger Escape Plan","B000058DZ8","Audio CD","41","4.6","The Dillinger Escape Plan",2001,"death metal"
"Boris","B000059H35","Audio CD,MP3 Music,Vinyl","39","4.6","Absolutego",2001,"death metal"
"God Dethroned","B000059LM0","Audio CD,MP3 Music","27","4.9","Ravenous",2001,"death metal"
"Soilent Green","B000059PWM","Audio CD,MP3 Music","29","4.6","Deleted Symphony for the Beaten Down",2001,"death metal"
"Amorphis","B000059RT5","Audio CD,MP3 Music","83","4.6","Am Universum",2005,"death metal"
"And Oceans","B000059RWD","Audio CD,MP3 Music,Vinyl,Audio, Cassette","18","4.6","A.M.G.O.D. Allotropic/Metamorphic Genesis of Dismorphism",2001,"death metal"
"Skinless","B000059X8I","Audio CD,MP3 Music,Vinyl","39","4.6","Foreshadowing Our Demise",2005,"death metal"
"Dimmu Borgir","B00005A0XA","Audio CD,MP3 Music,Vinyl","383","4.7","Puritanical Euphoric Misanthropia",2001,"death metal"
"Deicide","B00005A46P","Audio CD,MP3 Music","49","4.4","In Torment in Hell",2001,"death metal"
"Zyklon","B00005A98G","Audio CD,MP3 Music,Vinyl","37","4.7","World Ov Worms",2015,"death metal"
"Extreme Noise Terror","B00005AKD5","Audio CD,MP3 Music,Vinyl,Audio, Cassette","32","4.6","Holocaust in Your Head",2001,"death metal"
"Gorguts","B00005AKLS","Audio CD,MP3 Music,Vinyl","36","4.6","From Wisdom to Hate",2001,"death metal"
"Bal Sagoth","B00005ARPZ","Audio CD,MP3 Music,Vinyl","27","4.9","Atlantis Ascendant",2001,"death metal"
"Samhain","B00005AVNC","Audio CD,Vinyl,Audio, Cassette","47","4.8","Initium",2001,"death metal"
"Samhain","B00005AVNE","Audio CD","32","4.6","Unholy Passion",2001,"death metal"
"Samhain","B00005AVNI","Audio CD,Vinyl,Audio, Cassette","54","4.8","November Coming Fire",2001,"death metal"
"Samhain","B00005AVNJ","Audio CD,Audio, Cassette","42","4.6","Final Descent",2001,"death metal"
"Drain S.T.H.","B00005AWE8","Audio CD,MP3 Music","14","4.8","Freaks of Nature",2008,"death metal"
"Death","B00005B82W","Audio CD,Vinyl","68","4.5","Live in La: Death & Raw",2001,"death metal"
"Absu","B00005EBON","Audio CD,MP3 Music,Audio CD","19","4.9","In the Eyes of Ioidanach",2001,"death metal"
"Nasum","B00005HQGB","Audio CD,MP3 Music,Vinyl","52","4.8","Human 2.0",2000,"death metal"
"Cradle Of Filth","B00005IAG9","Audio CD,MP3 Music,Vinyl","209","4.7","Bitter Suites to Succubi",2001,"death metal"
"Impaled Nazarene","B00005J9T8","Audio CD,MP3 Music,Vinyl","23","5","Nihil",2001,"death metal"
"Emperor","B00005J9WT","Audio CD,Vinyl","28","4.8","Emperial Live Ceremony",1999,"death metal"
"Eyehategod","B00005J9Z7","Audio CD,Vinyl","32","4.6","10 Years Of Abuse Still Broke",2012,"death metal"
"Mayhem","B00005JGAA","Audio CD","7","5","Us Legions",2001,"death metal"
"Anata","B00005K9YE","Audio CD,MP3 Music,Audio CD","10","5","Dreams of Death & Dismay",2001,"death metal"
"Anata","B00005LMPN","Audio CD,MP3 Music,Vinyl","7","5","Infernal Depths of Hatred",2001,"death metal"
"Pig Destroyer","B00005LPTM","Audio CD,MP3 Music,Vinyl","168","4.8","Prowler In The Yard",2005,"death metal"
"As I Lay Dying","B00005M6YK","Audio CD","29","4.5","Beneath the Encasing of Ashes",2001,"death metal"
"Six Feet Under","B00005MLTM","Audio CD,MP3 Music","81","4.5","True Carnage",2001,"death metal"
"Crowbar","B00005N8VD","Audio CD,MP3 Music,Vinyl","78","4.9","Sonic Excess In Its Purest Form",2001,"death metal"
"Deeds of Flesh","B00005NVY8","Audio CD","9","5","Trading Pieces",2010,"death metal"
"Limbonic Art","B00005OAKK","Audio CD,Audio CD,Vinyl","17","4.7","In Abhorrence Dementia",2001,"death metal"
"Therion","B00005Q4QX","Audio CD,MP3 Music","92","4.6","Secret of the Runes",2001,"death metal"
"Kittie","B00005QEYH","Audio CD,MP3 Music","142","4.6","Oracle",2001,"death metal"
"Darkest Hour","B00005QZFT","Audio CD,MP3 Music,Vinyl","25","4.7","Mark of the Judas",2001,"death metal"
"Pungent Stench","B00005R1KQ","Audio CD,MP3 Music,Vinyl","42","4.8","Dirty Rhymes & Psychotronic Beats",2008,"death metal"
"Enslaved","B00005R1KS","Audio CD,MP3 Music","19","4.7","Monumension",2020,"death metal"
"Kittie","B00005RD96","Audio CD,Vinyl","30","4.8","Oracle",2001,"death metal"
"After Forever","B00005RVP8","Audio CD","17","4.6","Decipher",2003,"death metal"
"Bolt Thrower","B00005S0WK","Audio CD,MP3 Music,Vinyl","174","4.8","Honour Valour Pride",2002,"death metal"
"Death SS","B00005S32E","Vinyl,MP3 Music,Audio CD","27","4.8","Panic",2000,"death metal"
"Sunn 0)))","B00005UF3X","Audio CD,MP3 Music,Vinyl","43","4.6","Flight Of The Behemoth",2008,"death metal"
"Isis (Rock)","B00005UF57","Audio CD,Vinyl","21","4.5","Mosquito Control",2001,"death metal"
"Isis (Rock)","B00005UF5A","Audio CD,MP3 Music,Vinyl","60","4.4","Celestial",2001,"death metal"
"Entombed","B00005UF5E","Audio CD,MP3 Music,Vinyl","39","4.7","Morning Star",2002,"death metal"
"Carnal Forge","B00005UKLO","Audio CD,MP3 Music","15","4.6","Please ... Die!",2002,"death metal"
"Pentagram","B00005UO69","Audio CD,Vinyl","140","4.8","First Daze Here",2005,"death metal"
"Venom","B00005V331","Audio CD,MP3 Music,Vinyl,Audio, Cassette","413","4.7","Welcome to Hell 2",2011,"death metal"
"Venom","B00005V332","Audio CD,MP3 Music,Vinyl","553","4.7","Black Metal",2008,"death metal"
"Venom","B00005V333","Audio CD,MP3 Music,Vinyl","209","4.7","At War with Satan",2008,"death metal"
"Immortal","B00005V6QB","Audio CD,MP3 Music,Vinyl,Audio, Cassette","247","4.8","Sons of Northern Darkness",2012,"death metal"
"Killswitch Engage","B00005Y7LP","Audio CD,MP3 Music,Vinyl","193","4.8","Killswitch Engage",2000,"death metal"
